TITLE = "E"
VARIABLES = "X", "Y", "Z", "F"
ZONE N=808, E=1612, F=FEPOINT, ET=TRIANGLE
1.382429 0.257555 0.459733 0.479460
1.810000 0.501891 0.216366 0.890716
0.580097 -0.037137 0.820296 0.005375
0.194188 0.007312 0.981795 0.000842
0.698223 -0.005518 0.735916 0.014455
-0.536334 0.237621 0.813259 0.002750
-0.790928 0.585009 0.234290 0.011284
0.445526 -0.070272 0.894903 0.002139
0.889095 0.025699 0.610331 0.078728
-0.768453 0.639508 0.133079 0.008563
-0.815865 0.505239 0.333179 0.015830
-0.193457 0.051220 0.980579 0.000792
0.048554 -0.024050 0.999197 0.000665
-0.767187 0.309099 0.588173 0.014922
1.684391 0.321329 0.304967 0.741675
-0.445347 0.130564 0.887915 0.001884
1.174879 0.063660 0.483250 0.271976
-0.741387 0.678862 0.051831 0.006576
1.893171 0.574288 0.000000 0.978359
-0.710701 0.710701 -0.000000 0.005082
0.299144 -0.102860 0.949772 0.001067
1.889130 0.461669 0.085592 0.946605
-0.659156 0.199786 0.734341 0.006806
-0.856701 0.397496 0.403849 0.027148
0.658807 -0.141369 0.749590 0.007917
-0.091249 -0.056104 0.994949 0.000698
0.537446 -0.177702 0.828191 0.003158
-0.343907 0.019442 0.940208 0.001320
0.809774 -0.112694 0.631612 0.033135
1.489809 0.120590 0.339624 0.532781
-0.836039 0.563492 0.129948 0.016549
0.150573 -0.133536 0.980277 0.000724
1.816089 0.352805 0.174147 0.858219
-0.851910 0.520903 0.211692 0.020737
-0.581186 0.096767 0.813698 0.004612
1.012347 -0.088557 0.490758 0.128508
-0.810437 0.604538 0.052567 0.012441
0.400704 -0.213169 0.892687 0.001446
-0.898415 0.449262 0.246211 0.034217
-0.819643 0.173644 0.602145 0.031769
-0.780175 0.640273 0.000000 0.009268
-0.239682 -0.090634 0.967640 0.000994
-0.918838 0.276550 0.439616 0.055465
0.006633 -0.164635 0.987008 0.000666
1.884208 0.374792 0.000000 0.921123
-0.489335 -0.012974 0.875430 0.002993
1.704483 0.190410 0.193771 0.725998
1.261035 -0.074329 0.329930 0.305599
0.614621 -0.275873 0.745107 0.004513
0.255167 -0.246392 0.935893 0.000856
0.755407 -0.245839 0.632126 0.015214
1.820261 0.272199 0.080191 0.842246
-0.700784 0.063862 0.727825 0.012377
-0.966466 0.354020 0.277553 0.066032
0.491128 -0.316054 0.814201 0.002008
0.919031 -0.219425 0.485514 0.062304
-0.898348 0.488645 0.133775 0.031358
-0.875919 0.527976 0.053157 0.024118
-0.138244 -0.199868 0.970869 0.000822
-0.389088 -0.124460 0.914924 0.001981
0.108317 -0.278358 0.955067 0.000684
1.509303 0.008112 0.192989 0.521613
-0.846170 0.565392 -0.000000 0.017680
-0.621185 -0.043705 0.792843 0.008158
-1.010084 0.152142 0.453017 0.117427
1.067921 -0.186812 0.369922 0.145511
0.354443 -0.353923 0.866758 0.001080
-0.896754 0.038853 0.590915 0.074643
-0.967774 0.407323 0.147187 0.060265
1.757153 0.173064 -0.000000 0.765654
-1.063981 0.248019 0.298200 0.132472
1.660315 0.086992 0.079571 0.664496
0.709794 -0.378959 0.606943 0.007868
-0.286498 -0.235304 0.930249 0.001405
-0.037670 -0.311770 0.950187 0.000737
0.565593 -0.405126 0.722090 0.002715
-0.529254 -0.155139 0.840291 0.005121
0.851881 -0.348302 0.458809 0.028359
1.318551 -0.138097 0.163326 0.335785
0.210497 -0.389124 0.897656 0.000756
1.152369 -0.214041 0.235579 0.195519
-0.944166 0.449346 0.055976 0.047136
-0.757041 -0.072628 0.694443 0.029872
-0.912408 0.487692 0.000000 0.034568
0.441608 -0.448194 0.779050 0.001407
0.995924 -0.306715 0.300427 0.084525
-1.059970 0.317257 0.160562 0.118020
-0.184259 -0.345913 0.921175 0.001084
-1.155728 0.016529 0.451089 0.240751
1.458014 -0.071229 0.072093 0.461531
-0.430145 -0.266707 0.866232 0.003252
0.064274 -0.422722 0.904761 0.000709
-1.207298 0.131590 0.308226 0.252951
-0.654945 -0.181551 0.753133 0.014457
1.566980 0.000000 0.000000 0.566980
0.306155 -0.488073 0.818433 0.000889
0.665112 -0.509916 0.553968 0.004623
-1.026347 0.367254 0.060410 0.091748
0.789675 -0.473211 0.423232 0.013232
-1.028158 -0.112446 0.564697 0.178404
-1.189709 0.218328 0.170722 0.221565
1.193856 -0.229819 0.127120 0.222403
0.525801 -0.537644 0.662047 0.001915
-0.328109 -0.376645 0.868812 0.002174
-0.081882 -0.454902 0.887787 0.000903
0.895207 -0.431538 0.285288 0.033929
-0.986122 0.408464 -0.000000 0.067370
1.082385 -0.303388 0.147244 0.133703
-0.561408 -0.292546 0.785641 0.008958
1.277316 -0.188801 0.060677 0.292619
0.164110 -0.524328 0.836429 0.000732
-0.854607 -0.227142 0.636955 0.089797
0.389797 -0.569121 0.725487 0.001086
-1.404148 -0.003687 0.299923 0.435826
1.369703 -0.134904 -0.000000 0.376330
-1.136849 0.279801 0.064889 0.172572
-1.376939 -0.147433 0.426132 0.448891
-0.225194 -0.483353 0.847806 0.001557
0.976215 -0.395418 0.156569 0.064832
-1.359670 0.105788 0.175090 0.374973
-0.462241 -0.401269 0.797659 0.005457
0.731029 -0.587117 0.367041 0.006890
0.019786 -0.556629 0.831498 0.000808
0.617843 -0.632954 0.472845 0.002967
-0.702455 -0.325189 0.688018 0.035645
-1.078625 0.327198 0.000000 0.127161
0.822957 -0.537501 0.255318 0.015555
0.256514 -0.609308 0.751369 0.000806
1.139363 -0.279089 0.056735 0.174418
-1.259852 -0.322389 0.511733 0.397509
0.488687 -0.671155 0.560102 0.001488
-1.286481 0.181288 0.068724 0.301008
-0.360388 -0.505580 0.788281 0.003433
-0.122725 -0.583398 0.804354 0.001200
1.203044 -0.239300 0.000000 0.226613
0.893267 -0.490579 0.148079 0.029816
1.031528 -0.363067 0.059230 0.095160
-0.583296 -0.421143 0.716101 0.015084
-1.655809 -0.173710 0.241945 0.682384
0.117540 -0.644106 0.756879 0.000776
-1.528066 -0.011199 0.170067 0.537542
-0.977970 -0.417418 0.570684 0.206790
0.352297 -0.703841 0.618393 0.000956
-1.203206 0.239332 0.000000 0.226778
0.672106 -0.686805 0.290877 0.004010
-1.587188 -0.311207 0.370184 0.659231
0.759164 -0.629086 0.209996 0.008056
-0.258234 -0.602829 0.757980 0.002308
-1.467814 0.063058 0.072380 0.470950
-0.482508 -0.521641 0.715578 0.008452
0.564820 -0.739715 0.371320 0.002037
0.945105 -0.448148 0.058981 0.047635
-0.022665 -0.671922 0.741617 0.000993
-0.785685 -0.498246 0.584379 0.098658
0.824822 -0.576452 0.130772 0.014755
1.078673 -0.327212 0.000000 0.127210
0.214573 -0.736120 0.643194 0.000807
-1.340844 -0.555577 0.446015 0.518374
0.442838 -0.786501 0.433283 0.001211
-1.367826 0.134719 -0.000000 0.374444
-1.619886 -0.489871 0.360828 0.730376
-1.660112 -0.087768 0.084491 0.664576
-0.386706 -0.623538 0.687505 0.005487
-0.158283 -0.690066 0.708564 0.001652
-1.792986 -0.398475 0.230510 0.851140
0.873135 -0.531171 0.055014 0.023491
-0.645444 -0.583921 0.580029 0.045942
0.986566 -0.408648 -0.000000 0.067850
0.698317 -0.708761 0.139292 0.004685
0.076039 -0.771741 0.632812 0.000907
0.609675 -0.767147 0.211820 0.002540
-1.064465 -0.614787 0.463325 0.313667
0.311787 -0.826595 0.470462 0.000902
-1.822978 -0.282533 0.096171 0.847247
0.769461 -0.642687 0.110595 0.008637
-1.564879 0.000000 0.000000 0.564879
0.506706 -0.823702 0.260355 0.001509
-0.294805 -0.729020 0.624116 0.003942
-0.529386 -0.673277 0.558265 0.022356
-0.065645 -0.807721 0.588304 0.001410
0.912657 -0.487826 0.000000 0.034851
-1.605328 -0.665304 0.290440 0.761835
0.807990 -0.607550 0.049894 0.012153
-0.845912 -0.671505 0.443484 0.167546
-1.794208 -0.586910 0.204398 0.898796
0.176512 -0.863230 0.474797 0.000876
-1.349603 -0.727445 0.324295 0.567090
0.388979 -0.872468 0.299299 0.001042
-1.756570 -0.173007 -0.000000 0.765069
-1.887813 -0.490335 0.092180 0.952630
0.628032 -0.773932 0.111009 0.002855
-0.424962 -0.761872 0.513054 0.012060
-0.203577 -0.829355 0.525863 0.002899
0.742277 -0.678099 0.050008 0.006625
-0.676321 -0.728950 0.416311 0.078005
0.846204 -0.565415 -0.000000 0.017721
0.552522 -0.825323 0.131426 0.001854
0.036985 -0.896846 0.443389 0.001147
-1.079405 -0.765381 0.311410 0.359375
0.265006 -0.910959 0.318928 0.000894
0.670835 -0.744994 0.050020 0.003762
-1.882141 -0.374381 0.000000 0.919015
0.443014 -0.885869 0.146201 0.001199
-1.713538 -0.709536 0.165941 0.862039
-1.539062 -0.781635 0.184822 0.736036
-0.327632 -0.843937 0.441322 0.007143
-0.544776 -0.790877 0.387703 0.035655
-0.113951 -0.922698 0.374144 0.002168
-1.825770 -0.661813 0.081734 0.943737
0.780151 -0.640254 0.000000 0.009238
-0.840463 -0.799120 0.262011 0.188958
0.138276 -0.944375 0.301669 0.000984
-1.285834 -0.825696 0.184838 0.539255
0.330651 -0.925663 0.189003 0.000952
0.594707 -0.805271 0.049772 0.002305
-1.890780 -0.573563 0.000000 0.975861
0.710690 -0.710690 -0.000000 0.005067
-0.436827 -0.853136 0.341949 0.017638
-0.241801 -0.902856 0.367996 0.004508
0.509175 -0.860782 0.053334 0.001523
-0.652818 -0.821476 0.258895 0.080750
0.008857 -0.967130 0.259595 0.001403
-1.663747 -0.778204 0.076784 0.838356
-1.037342 -0.839009 0.163368 0.344137
0.223105 -0.957207 0.189266 0.000922
0.636269 -0.775296 0.000000 0.002958
0.362993 -0.927243 0.102356 0.001010
-1.431191 -0.842042 0.076325 0.662278
0.418851 -0.907959 0.049368 0.001131
-0.336360 -0.914882 0.262127 0.009384
-1.767138 -0.731971 -0.000000 0.912735
-0.528484 -0.859937 0.240747 0.037664
-0.212901 -0.952164 0.237525 0.004172
-0.103653 -0.977241 0.197456 0.002363
-0.732099 -0.847621 0.141231 0.128884
0.108854 -0.984436 0.145672 0.001091
0.556617 -0.833037 -0.000000 0.001884
-0.870453 -0.846010 0.129561 0.220741
-1.176294 -0.860920 0.070281 0.459380
0.283603 -0.953975 0.106606 0.000932
-0.437973 -0.895457 0.217847 0.020353
0.472022 -0.883090 0.000000 0.001326
-1.545999 -0.826355 0.000000 0.752991
-0.598643 -0.867200 0.138663 0.062844
0.331636 -0.943394 0.044239 0.000966
-0.015130 -0.993421 0.127082 0.001630
0.202626 -0.974874 0.102339 0.000955
-0.957900 -0.858211 0.060255 0.287529
-0.285299 -0.956434 0.134597 0.007114
-1.290572 -0.862332 -0.000000 0.552157
-0.182465 -0.979524 0.121344 0.003735
0.383082 -0.924844 -0.000000 0.001043
-0.389555 -0.927365 0.134155 0.014769
-0.790664 -0.857151 0.055380 0.167443
-0.489436 -0.896983 0.132465 0.030375
-0.655720 -0.868168 0.055165 0.089370
-0.100195 -0.992074 0.102929 0.002419
0.048316 -0.998775 0.052386 0.001315
0.150093 -0.988485 0.049200 0.001025
0.243077 -0.969961 0.044225 0.000932
-1.052854 -0.864055 0.000000 0.362019
0.290556 -0.957834 0.000000 0.000935
-0.541162 -0.891444 0.053874 0.044237
-0.241017 -0.974777 0.050697 0.005410
-0.340015 -0.950163 0.052883 0.010552
-0.858848 -0.858848 -0.000000 0.214593
-0.052058 -0.999438 0.047549 0.001922
-0.438986 -0.920828 0.053083 0.021494
-0.145382 -0.991364 0.046690 0.003055
-0.709103 -0.864045 0.000000 0.117766
0.098129 -0.996325 -0.000000 0.001146
-0.589398 -0.882097 -0.000000 0.060889
0.195278 -0.981729 0.000000 0.000963
-0.000000 -1.001556 0.000000 0.001556
-0.292499 -0.964238 0.000000 0.007627
-0.485650 -0.908586 0.000000 0.030235
-0.388416 -0.937720 -0.000000 0.014980
-0.195887 -0.984791 0.000000 0.004084
-0.098250 -0.997554 -0.000000 0.002380
0.242799 0.974211 -0.053652 0.005445
0.144031 0.991242 -0.052256 0.003013
0.188652 0.976847 -0.133746 0.003847
0.341252 0.949718 -0.054600 0.010642
0.289088 0.955094 -0.137054 0.007253
0.089365 0.989965 -0.128321 0.002239
0.044953 0.999556 -0.050660 0.001848
0.228473 0.942632 -0.261391 0.004530
0.131369 0.970371 -0.215699 0.002698
0.389300 0.926756 -0.138770 0.014735
0.441172 0.920193 -0.055491 0.021991
-0.012462 0.993523 -0.125201 0.001458
0.333387 0.925286 -0.227477 0.009478
0.034935 0.973874 -0.231770 0.001683
-0.051871 0.998785 -0.048184 0.001292
0.110572 0.935221 -0.342738 0.002165
0.323997 0.882605 -0.362058 0.007497
0.497656 0.892626 -0.144681 0.032170
0.425937 0.887173 -0.259132 0.017667
0.203215 0.873220 -0.449995 0.003147
-0.095460 0.970546 -0.226103 0.001096
-0.098780 0.990241 -0.109266 0.001137
0.545858 0.890624 -0.054318 0.046004
-0.016092 0.925763 -0.381106 0.001268
-0.145992 0.989124 -0.048829 0.001031
0.071977 0.851795 -0.521857 0.001534
0.430925 0.811655 -0.429244 0.014264
0.300001 0.786159 -0.548940 0.004679
0.563768 0.832944 -0.283406 0.044964
0.616518 0.865202 -0.133137 0.070698
-0.185991 0.974963 -0.129574 0.000967
-0.151572 0.904788 -0.400298 0.000927
0.164122 0.751874 -0.641543 0.001912
-0.064129 0.825557 -0.562402 0.000976
0.656644 0.868703 -0.050038 0.090105
-0.229906 0.941167 -0.251339 0.000911
0.397818 0.685927 -0.621325 0.007372
0.543885 0.725517 -0.488104 0.029773
-0.243203 0.969541 -0.052121 0.000936
0.720926 0.829302 -0.208363 0.118433
0.027751 0.713470 -0.701645 0.001057
0.257260 0.646723 -0.721545 0.002527
0.721676 0.855405 -0.109197 0.124481
0.699597 0.756980 -0.365754 0.093724
-0.293456 0.947319 -0.135440 0.000936
-0.201868 0.795418 -0.572900 0.000826
-0.285658 0.871607 -0.400607 0.000892
0.124009 0.630024 -0.768307 0.001302
0.494086 0.580792 -0.665328 0.011979
-0.108337 0.686899 -0.719743 0.000798
0.782626 0.858629 -0.050282 0.162874
0.358804 0.554028 -0.756476 0.003964
-0.350160 0.904874 -0.246076 0.000981
0.655604 0.633698 -0.533756 0.056544
0.844429 0.846804 -0.130240 0.202954
-0.341681 0.939428 -0.051944 0.000984
0.905507 0.797592 -0.261164 0.234626
-0.015871 0.606050 -0.796335 0.000849
0.225195 0.535616 -0.816025 0.001745
-0.338914 0.763319 -0.551673 0.000930
-0.244353 0.655137 -0.716010 0.000791
0.825257 0.694938 -0.424067 0.159233
-0.396893 0.910041 -0.128317 0.001081
-0.412682 0.833054 -0.371395 0.001109
0.459681 0.452670 -0.772422 0.006405
0.594207 0.480046 -0.677647 0.021142
0.083482 0.510115 -0.857183 0.000974
0.941922 0.859136 -0.056418 0.276132
-0.157975 0.576038 -0.802929 0.000735
0.327645 0.432077 -0.843208 0.002517
1.003966 0.847569 -0.136563 0.320973
-0.458687 0.862642 -0.219121 0.001279
0.792270 0.556340 -0.544041 0.110490
-0.434763 0.900573 -0.048294 0.001190
1.085641 0.701404 -0.389885 0.350034
-0.381097 0.625575 -0.682262 0.001030
-0.474964 0.728643 -0.496238 0.001381
-0.061677 0.479861 -0.876005 0.000728
0.185476 0.404352 -0.896948 0.001207
1.179221 0.829515 -0.194035 0.454753
-0.298155 0.541064 -0.787430 0.000846
0.557534 0.346544 -0.768139 0.010433
0.428963 0.323751 -0.847857 0.003836
-0.487701 0.867442 -0.111968 0.001421
-0.529922 0.790518 -0.312533 0.001705
1.145127 0.862635 -0.069174 0.435355
0.710011 0.385523 -0.663075 0.045185
0.039290 0.372076 -0.928208 0.000777
-0.207075 0.446981 -0.871090 0.000735
0.986264 0.484841 -0.544627 0.226542
0.287616 0.294607 -0.913076 0.001610
-0.521246 0.600274 -0.609581 0.001806
1.443396 0.775745 -0.241618 0.656367
-0.549434 0.819457 -0.174168 0.001859
-0.431974 0.501974 -0.750955 0.001255
-0.518181 0.856033 -0.043433 0.001594
-0.614948 0.682600 -0.401937 0.002824
0.526973 0.213277 -0.830089 0.006099
1.372961 0.607477 -0.414440 0.557501
1.397522 0.846942 -0.088461 0.636521
-0.107204 0.339111 -0.935347 0.000681
0.140370 0.260387 -0.956179 0.000892
0.649909 0.237966 -0.745261 0.017065
-0.349978 0.411872 -0.842535 0.000994
0.389330 0.183916 -0.905112 0.002312
-0.554958 0.828953 -0.093149 0.001907
0.853010 0.290736 -0.633055 0.101323
-0.626016 0.750943 -0.223615 0.002904
-0.561034 0.466663 -0.687085 0.002306
-0.005522 0.225402 -0.974949 0.000680
-0.636650 0.566180 -0.530607 0.003706
1.200073 0.384169 -0.527067 0.365855
-0.253945 0.306749 -0.918168 0.000808
1.688493 0.663467 -0.246826 0.830879
1.659063 0.778265 -0.099862 0.835254
0.241489 0.150155 -0.959869 0.001106
-0.486156 0.374425 -0.791812 0.001752
-0.617360 0.782011 -0.112716 0.002686
0.618211 0.102517 -0.791788 0.009764
-0.593708 0.806374 -0.043546 0.002310
0.488530 0.072745 -0.873571 0.003533
-0.711112 0.667196 -0.245093 0.005436
-0.724988 0.585710 -0.380698 0.006775
0.752732 0.132463 -0.697662 0.034836
-0.150607 0.193666 -0.970160 0.000700
1.585070 0.474687 -0.383878 0.698568
0.093328 0.114459 -0.989773 0.000730
-0.398995 0.273271 -0.876763 0.001293
1.018850 0.185403 -0.580009 0.186945
0.344471 0.040338 -0.939524 0.001495
-0.721387 0.459599 -0.532473 0.007551
-0.693240 0.715502 -0.128616 0.004523
-0.611658 0.335676 -0.721736 0.003845
1.840212 0.641354 -0.097078 0.951190
-0.048151 0.081276 -0.996189 0.000658
-0.668037 0.747525 -0.048463 0.003701
-0.298836 0.163015 -0.941315 0.000975
1.386218 0.258260 -0.460993 0.483514
1.812767 0.502658 -0.216697 0.893607
0.580152 -0.037140 -0.820374 0.005470
0.194190 0.007312 -0.981801 0.000848
0.698413 -0.005519 -0.736116 0.014731
-0.536315 0.237612 -0.813230 0.002714
-0.790896 0.584985 -0.234281 0.011243
0.445539 -0.070274 -0.894930 0.002169
0.890320 0.025734 -0.611172 0.080215
-0.768440 0.639497 -0.133077 0.008547
-0.815790 0.505193 -0.333148 0.015737
-0.193456 0.051219 -0.980575 0.000787
0.048554 -0.024050 -0.999198 0.000666
-0.767061 0.309049 -0.588077 0.014755
1.687914 0.322001 -0.305605 0.745317
-0.445336 0.130560 -0.887894 0.001860
1.177806 0.063819 -0.484455 0.275146
-0.741383 0.678859 -0.051830 0.006571
0.299147 -0.102861 -0.949781 0.001077
1.890276 0.461949 -0.085644 0.947786
-0.659090 0.199765 -0.734267 0.006705
-0.856509 0.397407 -0.403758 0.026918
0.658894 -0.141388 -0.749689 0.008050
-0.091248 -0.056104 -0.994946 0.000695
0.537471 -0.177711 -0.828229 0.003204
-0.343902 0.019441 -0.940194 0.001305
0.810234 -0.112758 -0.631971 0.033722
1.493101 0.120856 -0.340375 0.536167
-0.836009 0.563472 -0.129944 0.016513
0.150573 -0.133536 -0.980281 0.000728
1.818338 0.353242 -0.174362 0.860520
-0.851846 0.520865 -0.211676 0.020661
-0.581141 0.096760 -0.813634 0.004534
1.013831 -0.088687 -0.491478 0.130163
-0.810430 0.604533 -0.052567 0.012433
0.400710 -0.213172 -0.892701 0.001462
-0.898276 0.449192 -0.246173 0.034057
-0.819302 0.173571 -0.601895 0.031339
-0.239680 -0.090633 -0.967632 0.000986
-0.918390 0.276415 -0.439401 0.054950
0.006633 -0.164635 -0.987008 0.000666
-0.489312 -0.012973 -0.875388 0.002945
1.706811 0.190670 -0.194035 0.728355
1.263092 -0.074450 -0.330468 0.307728
0.614659 -0.275890 -0.745153 0.004576
0.255169 -0.246393 -0.935898 0.000862
0.755571 -0.245893 -0.632263 0.015434
1.821343 0.272361 -0.080239 0.843341
-0.700609 0.063846 -0.727643 0.012123
-0.966126 0.353895 -0.277455 0.065656
0.491139 -0.316061 -0.814219 0.002031
0.919670 -0.219578 -0.485852 0.063043
-0.898283 0.488610 -0.133766 0.031283
-0.875900 0.527965 -0.053156 0.024096
-0.138243 -0.199867 -0.970864 0.000817
-0.389078 -0.124457 -0.914900 0.001955
0.108317 -0.278359 -0.955068 0.000685
1.511207 0.008122 -0.193233 0.523533
-0.621090 -0.043698 -0.792721 0.008002
-1.009079 0.151991 -0.452566 0.116315
1.069126 -0.187023 -0.370340 0.146804
0.354446 -0.353926 -0.866765 0.001088
-0.895917 0.038816 -0.590363 0.073640
-0.967622 0.407259 -0.147164 0.060099
-1.063235 0.247845 -0.297991 0.131678
1.661224 0.087039 -0.079615 0.665408
0.709855 -0.378992 -0.606995 0.007954
-0.286494 -0.235301 -0.930235 0.001390
-0.037670 -0.311769 -0.950184 0.000734
0.565610 -0.405138 -0.722111 0.002744
-0.529209 -0.155126 -0.840220 0.005035
0.852137 -0.348407 -0.458946 0.028667
1.319712 -0.138219 -0.163470 0.336961
0.210497 -0.389125 -0.897658 0.000758
1.153375 -0.214228 -0.235785 0.196563
-0.944125 0.449326 -0.055973 0.047090
-0.756644 -0.072590 -0.694079 0.029332
0.441613 -0.448199 -0.779059 0.001418
0.996506 -0.306894 -0.300602 0.085160
